index,item_id,u16_00,u16_02,u16_06,u8_08,u8_09,u8_0A,u8_0B,u32_0C,u32_10,u32_14,u8_18,u8_19,u8_1A,u8_1B,u8_1C,u8_1D,u8_1E,u8_1F
16843009,8000,257,257,0,220,5,0,1,0,1810882280,1810881272,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1810882472,1810881212,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1810882376,1810881152,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,239,107,1810882220,1810880984,1810533272,152,139,234,107,96,164,234,107
22,3861,3600,0,0,156,217,239,107,1810533272,1810533272,1810533272,152,139,234,107,152,139,234,107
262167,5123,3400,0,1,100,217,239,107,1810880844,1810880800,1810533272,152,139,234,107,8,217,239,107
65560,5635,3400,0,1,208,216,239,107,1810535208,1810535236,1810533272,152,139,234,107,96,164,234,107
262170,4,350,0,1,112,216,239,107,1810881944,1810880600,1810533272,152,139,234,107,96,164,234,107
65537,2307,1450,0,1,228,223,239,107,1810882508,1810882484,1810533272,152,139,234,107,96,164,234,107
16843009,4000,257,257,0,194,1,0,1,0,1810882472,1810882460,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,239,107,1810882412,1810882388,1810533272,152,139,234,107,96,164,234,107
16843009,2500,257,257,0,150,0,8,2,0,1810882376,1810882364,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,239,107,1810882316,1810882292,1810533272,152,139,234,107,96,164,234,107
16843009,5000,257,257,0,200,0,0,1,0,1810882280,1810882268,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,239,107,1810882220,1810882196,1810533272,152,139,234,107,96,164,234,107
0,4500,0,256,0,188,2,9,4,0,1810882184,1810882172,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,239,107,1810882124,1810882100,1810533272,152,139,234,107,96,164,234,107
16843009,3000,257,257,0,208,7,0,0,1,1810882088,1810882076,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,239,107,1810882028,1810882004,1810533272,152,139,234,107,96,164,234,107
131079,3588,350,0,1,176,221,239,107,1810881944,1810881920,1810533272,152,139,234,107,96,164,234,107
65545,3075,2800,0,1,8,221,239,107,1810881776,1810881752,1810533272,152,139,234,107,96,164,234,107
16843009,5500,257,257,0,88,2,0,1,0,1810882280,1810881596,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1810881536,1810881524,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1810881464,1810533272,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,239,107,1810881308,1810881284,1810533272,152,139,234,107,96,164,234,107
16843009,8000,257,257,0,220,5,0,1,0,1810882280,1810881272,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1810882472,1810881212,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1810882376,1810881152,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,239,107,1810882220,1810880984,1810533272,152,139,234,107,96,164,234,107
22,3861,3600,0,0,156,217,239,107,1810533272,1810533272,1810533272,152,139,234,107,152,139,234,107
262167,5123,3400,0,1,100,217,239,107,1810880844,1810880800,1810533272,152,139,234,107,8,217,239,107
65560,5635,3400,0,1,208,216,239,107,1810535208,1810535236,1810533272,152,139,234,107,96,164,234,107
262170,4,350,0,1,112,216,239,107,1810881944,1810880600,1810533272,152,139,234,107,96,164,234,107
65537,2307,1450,0,1,228,223,239,107,1810882508,1810882484,1810533272,152,139,234,107,96,164,234,107
16843009,4000,257,257,0,194,1,0,1,0,1810882472,1810882460,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,239,107,1810882412,1810882388,1810533272,152,139,234,107,96,164,234,107
16843009,2500,257,257,0,150,0,8,2,0,1810882376,1810882364,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,239,107,1810882316,1810882292,1810533272,152,139,234,107,96,164,234,107
16843009,5000,257,257,0,200,0,0,1,0,1810882280,1810882268,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,239,107,1810882220,1810882196,1810533272,152,139,234,107,96,164,234,107
0,4500,0,256,0,188,2,9,4,0,1810882184,1810882172,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,239,107,1810882124,1810882100,1810533272,152,139,234,107,96,164,234,107
16843009,3000,257,257,0,208,7,0,0,1,1810882088,1810882076,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,239,107,1810882028,1810882004,1810533272,152,139,234,107,96,164,234,107
131079,3588,350,0,1,176,221,239,107,1810881944,1810881920,1810533272,152,139,234,107,96,164,234,107
65545,3075,2800,0,1,8,221,239,107,1810881776,1810881752,1810533272,152,139,234,107,96,164,234,107
16843009,5500,257,257,0,88,2,0,1,0,1810882280,1810881596,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1810881536,1810881524,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1810881464,1810533272,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,239,107,1810881308,1810881284,1810533272,152,139,234,107,96,164,234,107
16843009,8000,257,257,0,220,5,0,1,0,1810882280,1810881272,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1810882472,1810881212,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1810882376,1810881152,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,239,107,1810882220,1810880984,1810533272,152,139,234,107,96,164,234,107
22,3861,3600,0,0,156,217,239,107,1810533272,1810533272,1810533272,152,139,234,107,152,139,234,107
262167,5123,3400,0,1,100,217,239,107,1810880844,1810880800,1810533272,152,139,234,107,8,217,239,107
65560,5635,3400,0,1,208,216,239,107,1810535208,1810535236,1810533272,152,139,234,107,96,164,234,107
262170,4,350,0,1,112,216,239,107,1810881944,1810880600,1810533272,152,139,234,107,96,164,234,107
65537,2307,1450,0,1,228,223,239,107,1810882508,1810882484,1810533272,152,139,234,107,96,164,234,107
16843009,4000,257,257,0,194,1,0,1,0,1810882472,1810882460,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,239,107,1810882412,1810882388,1810533272,152,139,234,107,96,164,234,107
16843009,2500,257,257,0,150,0,8,2,0,1810882376,1810882364,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,239,107,1810882316,1810882292,1810533272,152,139,234,107,96,164,234,107
16843009,5000,257,257,0,200,0,0,1,0,1810882280,1810882268,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,239,107,1810882220,1810882196,1810533272,152,139,234,107,96,164,234,107
0,4500,0,256,0,188,2,9,4,0,1810882184,1810882172,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,239,107,1810882124,1810882100,1810533272,152,139,234,107,96,164,234,107
16843009,3000,257,257,0,208,7,0,0,1,1810882088,1810882076,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,239,107,1810882028,1810882004,1810533272,152,139,234,107,96,164,234,107
131079,3588,350,0,1,176,221,239,107,1810881944,1810881920,1810533272,152,139,234,107,96,164,234,107
65545,3075,2800,0,1,8,221,239,107,1810881776,1810881752,1810533272,152,139,234,107,96,164,234,107
16843009,5500,257,257,0,88,2,0,1,0,1810882280,1810881596,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1810881536,1810881524,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1810881464,1810533272,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,239,107,1810881308,1810881284,1810533272,152,139,234,107,96,164,234,107
16843009,8000,257,257,0,220,5,0,1,0,1810882280,1810881272,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1810882472,1810881212,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1810882376,1810881152,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,239,107,1810882220,1810880984,1810533272,152,139,234,107,96,164,234,107
22,3861,3600,0,0,156,217,239,107,1810533272,1810533272,1810533272,152,139,234,107,152,139,234,107
262167,5123,3400,0,1,100,217,239,107,1810880844,1810880800,1810533272,152,139,234,107,8,217,239,107
65560,5635,3400,0,1,208,216,239,107,1810535208,1810535236,1810533272,152,139,234,107,96,164,234,107
262170,4,350,0,1,112,216,239,107,1810881944,1810880600,1810533272,152,139,234,107,96,164,234,107
65537,2307,1450,0,1,228,223,239,107,1810882508,1810882484,1810533272,152,139,234,107,96,164,234,107
16843009,4000,257,257,0,194,1,0,1,0,1810882472,1810882460,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,239,107,1810882412,1810882388,1810533272,152,139,234,107,96,164,234,107
16843009,2500,257,257,0,150,0,8,2,0,1810882376,1810882364,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,239,107,1810882316,1810882292,1810533272,152,139,234,107,96,164,234,107
16843009,5000,257,257,0,200,0,0,1,0,1810882280,1810882268,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,239,107,1810882220,1810882196,1810533272,152,139,234,107,96,164,234,107
0,4500,0,256,0,188,2,9,4,0,1810882184,1810882172,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,239,107,1810882124,1810882100,1810533272,152,139,234,107,96,164,234,107
16843009,3000,257,257,0,208,7,0,0,1,1810882088,1810882076,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,239,107,1810882028,1810882004,1810533272,152,139,234,107,96,164,234,107
131079,3588,350,0,1,176,221,239,107,1810881944,1810881920,1810533272,152,139,234,107,96,164,234,107
65545,3075,2800,0,1,8,221,239,107,1810881776,1810881752,1810533272,152,139,234,107,96,164,234,107
16843009,5500,257,257,0,88,2,0,1,0,1810882280,1810881596,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1810881536,1810881524,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1810881464,1810533272,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,239,107,1810881308,1810881284,1810533272,152,139,234,107,96,164,234,107
16843009,8000,257,257,0,220,5,0,1,0,1810882280,1810881272,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1810882472,1810881212,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1810882376,1810881152,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,239,107,1810882220,1810880984,1810533272,152,139,234,107,96,164,234,107
22,3861,3600,0,0,156,217,239,107,1810533272,1810533272,1810533272,152,139,234,107,152,139,234,107
262167,5123,3400,0,1,100,217,239,107,1810880844,1810880800,1810533272,152,139,234,107,8,217,239,107
65560,5635,3400,0,1,208,216,239,107,1810535208,1810535236,1810533272,152,139,234,107,96,164,234,107
262170,4,350,0,1,112,216,239,107,1810881944,1810880600,1810533272,152,139,234,107,96,164,234,107
65537,2307,1450,0,1,228,223,239,107,1810882508,1810882484,1810533272,152,139,234,107,96,164,234,107
16843009,4000,257,257,0,194,1,0,1,0,1810882472,1810882460,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,239,107,1810882412,1810882388,1810533272,152,139,234,107,96,164,234,107
16843009,2500,257,257,0,150,0,8,2,0,1810882376,1810882364,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,239,107,1810882316,1810882292,1810533272,152,139,234,107,96,164,234,107
16843009,5000,257,257,0,200,0,0,1,0,1810882280,1810882268,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,239,107,1810882220,1810882196,1810533272,152,139,234,107,96,164,234,107
0,4500,0,256,0,188,2,9,4,0,1810882184,1810882172,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,239,107,1810882124,1810882100,1810533272,152,139,234,107,96,164,234,107
16843009,3000,257,257,0,208,7,0,0,1,1810882088,1810882076,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,239,107,1810882028,1810882004,1810533272,152,139,234,107,96,164,234,107
131079,3588,350,0,1,176,221,239,107,1810881944,1810881920,1810533272,152,139,234,107,96,164,234,107
65545,3075,2800,0,1,8,221,239,107,1810881776,1810881752,1810533272,152,139,234,107,96,164,234,107
16843009,5500,257,257,0,88,2,0,1,0,1810882280,1810881596,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1810881536,1810881524,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1810881464,1810533272,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,239,107,1810881308,1810881284,1810533272,152,139,234,107,96,164,234,107
16843009,8000,257,257,0,220,5,0,1,0,1810882280,1810881272,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1810882472,1810881212,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1810882376,1810881152,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,239,107,1810882220,1810880984,1810533272,152,139,234,107,96,164,234,107
22,3861,3600,0,0,156,217,239,107,1810533272,1810533272,1810533272,152,139,234,107,152,139,234,107
262167,5123,3400,0,1,100,217,239,107,1810880844,1810880800,1810533272,152,139,234,107,8,217,239,107
65560,5635,3400,0,1,208,216,239,107,1810535208,1810535236,1810533272,152,139,234,107,96,164,234,107
262170,4,350,0,1,112,216,239,107,1810881944,1810880600,1810533272,152,139,234,107,96,164,234,107
65537,2307,1450,0,1,228,223,239,107,1810882508,1810882484,1810533272,152,139,234,107,96,164,234,107
16843009,4000,257,257,0,194,1,0,1,0,1810882472,1810882460,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,239,107,1810882412,1810882388,1810533272,152,139,234,107,96,164,234,107
16843009,2500,257,257,0,150,0,8,2,0,1810882376,1810882364,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,239,107,1810882316,1810882292,1810533272,152,139,234,107,96,164,234,107
16843009,5000,257,257,0,200,0,0,1,0,1810882280,1810882268,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,239,107,1810882220,1810882196,1810533272,152,139,234,107,96,164,234,107
0,4500,0,256,0,188,2,9,4,0,1810882184,1810882172,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,239,107,1810882124,1810882100,1810533272,152,139,234,107,96,164,234,107
16843009,3000,257,257,0,208,7,0,0,1,1810882088,1810882076,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,239,107,1810882028,1810882004,1810533272,152,139,234,107,96,164,234,107
131079,3588,350,0,1,176,221,239,107,1810881944,1810881920,1810533272,152,139,234,107,96,164,234,107
65545,3075,2800,0,1,8,221,239,107,1810881776,1810881752,1810533272,152,139,234,107,96,164,234,107
16843009,5500,257,257,0,88,2,0,1,0,1810882280,1810881596,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1810881536,1810881524,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1810881464,1810533272,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,239,107,1810881308,1810881284,1810533272,152,139,234,107,96,164,234,107
16843009,8000,257,257,0,220,5,0,1,0,1810882280,1810881272,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1810882472,1810881212,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1810882376,1810881152,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,239,107,1810882220,1810880984,1810533272,152,139,234,107,96,164,234,107
22,3861,3600,0,0,156,217,239,107,1810533272,1810533272,1810533272,152,139,234,107,152,139,234,107
262167,5123,3400,0,1,100,217,239,107,1810880844,1810880800,1810533272,152,139,234,107,8,217,239,107
65560,5635,3400,0,1,208,216,239,107,1810535208,1810535236,1810533272,152,139,234,107,96,164,234,107
262170,4,350,0,1,112,216,239,107,1810881944,1810880600,1810533272,152,139,234,107,96,164,234,107
65537,2307,1450,0,1,228,223,239,107,1810882508,1810882484,1810533272,152,139,234,107,96,164,234,107
16843009,4000,257,257,0,194,1,0,1,0,1810882472,1810882460,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,239,107,1810882412,1810882388,1810533272,152,139,234,107,96,164,234,107
16843009,2500,257,257,0,150,0,8,2,0,1810882376,1810882364,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,239,107,1810882316,1810882292,1810533272,152,139,234,107,96,164,234,107
16843009,5000,257,257,0,200,0,0,1,0,1810882280,1810882268,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,239,107,1810882220,1810882196,1810533272,152,139,234,107,96,164,234,107
0,4500,0,256,0,188,2,9,4,0,1810882184,1810882172,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,239,107,1810882124,1810882100,1810533272,152,139,234,107,96,164,234,107
16843009,3000,257,257,0,208,7,0,0,1,1810882088,1810882076,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,239,107,1810882028,1810882004,1810533272,152,139,234,107,96,164,234,107
131079,3588,350,0,1,176,221,239,107,1810881944,1810881920,1810533272,152,139,234,107,96,164,234,107
65545,3075,2800,0,1,8,221,239,107,1810881776,1810881752,1810533272,152,139,234,107,96,164,234,107
16843009,5500,257,257,0,88,2,0,1,0,1810882280,1810881596,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1810881536,1810881524,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1810881464,1810533272,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,239,107,1810881308,1810881284,1810533272,152,139,234,107,96,164,234,107
16843009,8000,257,257,0,220,5,0,1,0,1810882280,1810881272,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1810882472,1810881212,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1810882376,1810881152,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,239,107,1810882220,1810880984,1810533272,152,139,234,107,96,164,234,107
22,3861,3600,0,0,156,217,239,107,1810533272,1810533272,1810533272,152,139,234,107,152,139,234,107
262167,5123,3400,0,1,100,217,239,107,1810880844,1810880800,1810533272,152,139,234,107,8,217,239,107
65560,5635,3400,0,1,208,216,239,107,1810535208,1810535236,1810533272,152,139,234,107,96,164,234,107
262170,4,350,0,1,112,216,239,107,1810881944,1810880600,1810533272,152,139,234,107,96,164,234,107
65537,2307,1450,0,1,228,223,239,107,1810882508,1810882484,1810533272,152,139,234,107,96,164,234,107
16843009,4000,257,257,0,194,1,0,1,0,1810882472,1810882460,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,239,107,1810882412,1810882388,1810533272,152,139,234,107,96,164,234,107
16843009,2500,257,257,0,150,0,8,2,0,1810882376,1810882364,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,239,107,1810882316,1810882292,1810533272,152,139,234,107,96,164,234,107
16843009,5000,257,257,0,200,0,0,1,0,1810882280,1810882268,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,239,107,1810882220,1810882196,1810533272,152,139,234,107,96,164,234,107
0,4500,0,256,0,188,2,9,4,0,1810882184,1810882172,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,239,107,1810882124,1810882100,1810533272,152,139,234,107,96,164,234,107
16843009,3000,257,257,0,208,7,0,0,1,1810882088,1810882076,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,239,107,1810882028,1810882004,1810533272,152,139,234,107,96,164,234,107
131079,3588,350,0,1,176,221,239,107,1810881944,1810881920,1810533272,152,139,234,107,96,164,234,107
65545,3075,2800,0,1,8,221,239,107,1810881776,1810881752,1810533272,152,139,234,107,96,164,234,107
16843009,5500,257,257,0,88,2,0,1,0,1810882280,1810881596,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1810881536,1810881524,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1810881464,1810533272,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,239,107,1810881308,1810881284,1810533272,152,139,234,107,96,164,234,107
16843009,8000,257,257,0,220,5,0,1,0,1810882280,1810881272,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1810882472,1810881212,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1810882376,1810881152,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,239,107,1810882220,1810880984,1810533272,152,139,234,107,96,164,234,107
22,3861,3600,0,0,156,217,239,107,1810533272,1810533272,1810533272,152,139,234,107,152,139,234,107
262167,5123,3400,0,1,100,217,239,107,1810880844,1810880800,1810533272,152,139,234,107,8,217,239,107
65560,5635,3400,0,1,208,216,239,107,1810535208,1810535236,1810533272,152,139,234,107,96,164,234,107
262170,4,350,0,1,112,216,239,107,1810881944,1810880600,1810533272,152,139,234,107,96,164,234,107
65537,2307,1450,0,1,228,223,239,107,1810882508,1810882484,1810533272,152,139,234,107,96,164,234,107
16843009,4000,257,257,0,194,1,0,1,0,1810882472,1810882460,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,239,107,1810882412,1810882388,1810533272,152,139,234,107,96,164,234,107
16843009,2500,257,257,0,150,0,8,2,0,1810882376,1810882364,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,239,107,1810882316,1810882292,1810533272,152,139,234,107,96,164,234,107
16843009,5000,257,257,0,200,0,0,1,0,1810882280,1810882268,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,239,107,1810882220,1810882196,1810533272,152,139,234,107,96,164,234,107
0,4500,0,256,0,188,2,9,4,0,1810882184,1810882172,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,239,107,1810882124,1810882100,1810533272,152,139,234,107,96,164,234,107
16843009,3000,257,257,0,208,7,0,0,1,1810882088,1810882076,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,239,107,1810882028,1810882004,1810533272,152,139,234,107,96,164,234,107
131079,3588,350,0,1,176,221,239,107,1810881944,1810881920,1810533272,152,139,234,107,96,164,234,107
65545,3075,2800,0,1,8,221,239,107,1810881776,1810881752,1810533272,152,139,234,107,96,164,234,107
16843009,5500,257,257,0,88,2,0,1,0,1810882280,1810881596,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1810881536,1810881524,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1810881464,1810533272,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,239,107,1810881308,1810881284,1810533272,152,139,234,107,96,164,234,107
16843009,8000,257,257,0,220,5,0,1,0,1810882280,1810881272,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1810882472,1810881212,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1810882376,1810881152,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,239,107,1810882220,1810880984,1810533272,152,139,234,107,96,164,234,107
22,3861,3600,0,0,156,217,239,107,1810533272,1810533272,1810533272,152,139,234,107,152,139,234,107
262167,5123,3400,0,1,100,217,239,107,1810880844,1810880800,1810533272,152,139,234,107,8,217,239,107
65560,5635,3400,0,1,208,216,239,107,1810535208,1810535236,1810533272,152,139,234,107,96,164,234,107
262170,4,350,0,1,112,216,239,107,1810881944,1810880600,1810533272,152,139,234,107,96,164,234,107
